type,sequence,product_id,price,open_24h,volume_24h,low_24h,high_24h,volume_30d,best_bid,best_bid_size,best_ask,best_ask_size,side,time,trade_id,last_size,price_ema,mid_price_ema
ticker,109354027352,BTC-USD,118260.39,117677.7,4576.97876939,115728.49,118920,190975.59271499,118260.38,0.05790644,118260.39,0.25004555,buy,2025-07-31T13:19:42.650068Z,856435900,0.00009859,118257.99,118258.01
ticker,109354027368,BTC-USD,118260.39,117677.7,4576.97892847,115728.49,118920,190975.59287407,118260.38,0.05790644,118260.39,0.24988647,buy,2025-07-31T13:19:42.682194Z,856435901,0.00015908,118258.01,118258.02
ticker,109354027388,BTC-USD,118260.39,117677.7,4576.97909592,115728.49,118920,190975.59304152,118260.38,0.05790644,118260.39,0.24971902,buy,2025-07-31T13:19:42.749083Z,856435902,0.00016745,118258.04,118258.05
ticker,109354027531,BTC-USD,118260.39,117677.7,4576.97917965,115728.49,118920,190975.59312525,118260.38,0.05790644,118260.39,0.24963529,buy,2025-07-31T13:19:43.049603Z,856435903,0.00008373,118258.18,118258.19
ticker,109354027607,BTC-USD,118260.38,117677.7,4576.97917966,115728.49,118920,190975.59312526,118260.38,0.05790643,118260.39,0.24963529,sell,2025-07-31T13:19:43.265695Z,856435904,0.00000001,118258.27,118258.28
ticker,109354027960,BTC-USD,118260.39,117677.7,4576.97956966,115728.49,118920,190975.59351526,118260.38,0.01790644,118260.39,0.48307755,buy,2025-07-31T13:19:43.553889Z,856435905,0.00039,118258.39,118258.40
ticker,109354027998,BTC-USD,118260.39,117677.7,4576.97997068,115728.49,118920,190975.59391628,118260.38,0.01790644,118260.39,0.32996653,buy,2025-07-31T13:19:43.573373Z,856435906,0.00040102,118258.40,118258.41
ticker,109354028319,BTC-USD,118260.39,117677.7,4576.98635068,115728.49,118920,190975.60029628,118260.38,0.02793644,118260.39,0.24246427,buy,2025-07-31T13:19:44.175942Z,856435907,0.00638,118258.62,118258.63
ticker,109354028328,BTC-USD,118260.39,117677.7,4576.98676925,115728.49,118920,190975.60071485,118260.38,0.04293644,118260.39,0.24204570,buy,2025-07-31T13:19:44.185678Z,856435908,0.00041857,118258.63,118258.64
ticker,109354028530,BTC-USD,118260.39,117677.7,4576.98694573,115728.49,118920,190975.60089133,118260.38,0.12592781,118260.39,0.20804522,buy,2025-07-31T13:19:44.368830Z,856435909,0.00017648,118258.69,118258.70
ticker,109354028650,BTC-USD,118260.39,117677.7,4576.98811573,115728.49,118920,190975.60206133,118260.38,0.07362751,118260.39,0.20687522,buy,2025-07-31T13:19:44.472585Z,856435910,0.00117,118258.73,118258.73
ticker,109354028762,BTC-USD,118260.39,117677.7,4576.98861573,115728.49,118920,190975.60256133,118260.38,0.07356883,118260.39,0.20637522,buy,2025-07-31T13:19:44.794893Z,856435911,0.0005,118258.83,118258.84
ticker,109354028829,BTC-USD,118260.39,117677.7,4576.98861590,115728.49,118920,190975.60256150,118260.38,0.05856883,118260.39,0.24020205,buy,2025-07-31T13:19:45.063726Z,856435912,0.00000017,118258.91,118258.92
ticker,109354028938,BTC-USD,118260.39,117677.7,4576.98954794,115728.49,118920,190975.60349354,118260.38,0.14586883,118260.39,0.23927001,buy,2025-07-31T13:19:45.267831Z,856435913,0.00093204,118258.97,118258.98
ticker,109354028948,BTC-USD,118260.39,117677.7,4576.99054172,115728.49,118920,190975.60448732,118260.38,0.14586883,118260.39,0.23827623,buy,2025-07-31T13:19:45.283366Z,856435914,0.00099378,118258.97,118258.98
ticker,109354029215,BTC-USD,118260.39,117677.7,4576.99168172,115728.49,118920,190975.60562732,118260.38,0.05856883,118260.39,0.23713623,buy,2025-07-31T13:19:45.889308Z,856435915,0.00114,118259.14,118259.14
ticker,109354029892,BTC-USD,118260.38,117677.7,4576.99170616,115728.49,118920,190975.60565176,118260.38,0.43254104,118260.39,0.23713623,sell,2025-07-31T13:19:47.848115Z,856435916,0.00002444,118259.54,118259.54
ticker,109354029991,BTC-USD,118260.39,117677.7,4576.99708803,115728.49,118920,190975.61103363,118260.38,0.41476548,118260.39,0.19792736,buy,2025-07-31T13:19:47.960897Z,856435917,0.00538187,118259.56,118259.56
ticker,109354029997,BTC-USD,118260.39,117677.7,4577.00917712,115728.49,118920,190975.62312272,118260.38,0.41476548,118260.39,0.18583827,buy,2025-07-31T13:19:47.962000Z,856435918,0.01208909,118259.56,118259.56
ticker,109354030000,BTC-USD,118260.39,117677.7,4577.14487920,115728.49,118920,190975.75882480,118260.38,0.41476548,118260.39,0.05013619,buy,2025-07-31T13:19:47.963666Z,856435919,0.13570208,118259.56,118259.56
ticker,109354030002,BTC-USD,118260.39,117677.7,4577.19095726,115728.49,118920,190975.80490286,118260.38,0.41476548,118260.39,0.00405813,buy,2025-07-31T13:19:47.963666Z,856435920,0.04607806,118259.56,118259.56
ticker,109354030004,BTC-USD,118260.39,117677.7,4577.19095827,115728.49,118920,190975.80490387,118260.38,0.41476548,118260.39,0.00405712,buy,2025-07-31T13:19:47.963666Z,856435921,0.00000101,118259.56,118259.56
ticker,109354030006,BTC-USD,118260.39,117677.7,4577.19096249,115728.49,118920,190975.80490809,118260.38,0.41476548,118260.39,0.00405290,buy,2025-07-31T13:19:47.963666Z,856435922,0.00000422,118259.56,118259.56
ticker,109354030008,BTC-USD,118260.39,117677.7,4577.19139838,115728.49,118920,190975.80534398,118260.38,0.41476548,118260.39,0.00361701,buy,2025-07-31T13:19:47.963666Z,856435923,0.00043589,118259.56,118259.56
ticker,109354030010,BTC-USD,118260.39,117677.7,4577.19501539,115728.49,118920,190975.80896099,118260.38,0.41476548,118263.39,0.00001000,buy,2025-07-31T13:19:47.963666Z,856435924,0.00361701,118259.56,118259.56
ticker,109354030361,BTC-USD,118263.38,117677.7,4577.19506723,115728.49,118920,190975.80901283,118263.38,1.41445513,118263.39,0.03383600,sell,2025-07-31T13:19:48.295502Z,856435925,0.00005184,118259.80,118259.81
ticker,109354030391,BTC-USD,118263.38,117677.7,4577.19549003,115728.49,118920,190975.80943563,118263.38,1.45548219,118263.39,0.03383600,sell,2025-07-31T13:19:48.355641Z,856435926,0.0004228,118259.85,118259.85
ticker,109354030876,BTC-USD,118263.39,117677.7,4577.19550003,115728.49,118920,190975.80944563,118263.38,1.45547915,118263.39,0.05432905,buy,2025-07-31T13:19:49.466094Z,856435927,0.00001,118260.55,118260.55
ticker,109354030878,BTC-USD,118263.39,117677.7,4577.19569981,115728.49,118920,190975.80964541,118263.38,1.45547915,118263.39,0.05412927,buy,2025-07-31T13:19:49.466094Z,856435928,0.00019978,118260.55,118260.55
ticker,109354031067,BTC-USD,118263.39,117677.7,4577.20466423,115728.49,118920,190975.81860983,118263.38,1.45547915,118263.39,0.04516485,buy,2025-07-31T13:19:50.098228Z,856435929,0.00896442,118260.89,118260.89
ticker,109354031069,BTC-USD,118263.39,117677.7,4577.20568085,115728.49,118920,190975.81962645,118263.38,1.45547915,118263.39,0.04414823,buy,2025-07-31T13:19:50.098228Z,856435930,0.00101662,118260.89,118260.89
ticker,109354031071,BTC-USD,118263.39,117677.7,4577.20568719,115728.49,118920,190975.81963279,118263.38,1.45547915,118263.39,0.04414189,buy,2025-07-31T13:19:50.098228Z,856435931,0.00000634,118260.89,118260.89
ticker,109354031073,BTC-USD,118263.39,117677.7,4577.24982908,115728.49,118920,190975.86377468,118263.38,1.45547915,118264.05,0.03497971,buy,2025-07-31T13:19:50.098228Z,856435932,0.04414189,118260.89,118260.89
ticker,109354031105,BTC-USD,118264.05,117677.7,4577.25481775,115728.49,118920,190975.86876335,118264.04,0.15201587,118264.05,0.02999104,buy,2025-07-31T13:19:50.103426Z,856435933,0.00498867,118260.89,118260.89
ticker,109354031107,BTC-USD,118264.05,117677.7,4577.27981089,115728.49,118920,190975.89375649,118264.04,0.15201587,118264.05,0.00499790,buy,2025-07-31T13:19:50.103426Z,856435934,0.02499314,118260.89,118260.89
ticker,109354031109,BTC-USD,118264.05,117677.7,4577.28480879,115728.49,118920,190975.89875439,118264.04,0.15201587,118268.03,0.01345224,buy,2025-07-31T13:19:50.103426Z,856435935,0.0049979,118260.89,118260.89
ticker,109354031616,BTC-USD,118268.03,117677.7,4577.28496919,115728.49,118920,190975.89891479,118268.02,0.97171286,118268.03,0.04711684,buy,2025-07-31T13:19:51.043079Z,856435936,0.0001604,118262.12,118262.12
ticker,109354031712,BTC-USD,118268.03,117677.7,4577.29326105,115728.49,118920,190975.90720665,118268.02,1.01397127,118268.03,0.08123155,buy,2025-07-31T13:19:51.377968Z,856435937,0.00829186,118262.50,118262.50
ticker,109354031714,BTC-USD,118268.03,117677.7,4577.29826103,115728.49,118920,190975.91220663,118268.02,1.01397127,118268.03,0.07623157,buy,2025-07-31T13:19:51.377968Z,856435938,0.00499998,118262.50,118262.50
ticker,109354031716,BTC-USD,118268.03,117677.7,4577.31296923,115728.49,118920,190975.92691483,118268.02,1.01397127,118268.03,0.06152337,buy,2025-07-31T13:19:51.377968Z,856435939,0.0147082,118262.50,118262.50
ticker,109354031817,BTC-USD,118268.03,117677.7,4577.31300900,115728.49,118920,190975.92695460,118268.02,1.00230508,118268.03,0.07619280,buy,2025-07-31T13:19:51.593998Z,856435940,0.00003977,118262.73,118262.73
ticker,109354031904,BTC-USD,118268.03,117677.7,4577.31347754,115728.49,118920,190975.92742314,118268.02,0.88257127,118268.03,0.07572426,buy,2025-07-31T13:19:51.932339Z,856435941,0.00046854,118263.08,118263.08
ticker,109354031906,BTC-USD,118268.03,117677.7,4577.31347965,115728.49,118920,190975.92742525,118268.02,0.88257127,118268.03,0.07572215,buy,2025-07-31T13:19:51.932339Z,856435942,0.00000211,118263.08,118263.08
ticker,109354031908,BTC-USD,118268.03,117677.7,4577.31631013,115728.49,118920,190975.93025573,118268.02,0.88257127,118268.03,0.07289167,buy,2025-07-31T13:19:51.932339Z,856435943,0.00283048,118263.08,118263.08
ticker,109354032446,BTC-USD,118268.03,117677.7,4577.31714361,115728.49,118920,190975.93108921,118268.02,1.32480313,118268.03,0.07213138,buy,2025-07-31T13:19:52.634760Z,856435944,0.00083348,118263.73,118263.73
ticker,109354032448,BTC-USD,118268.03,117677.7,4577.35537580,115728.49,118920,190975.96932140,118268.02,1.32480313,118268.03,0.03389919,buy,2025-07-31T13:19:52.634760Z,856435945,0.03823219,118263.73,118263.73
ticker,109354032450,BTC-USD,118268.03,117677.7,4577.35537656,115728.49,118920,190975.96932216,118268.02,1.32480313,118268.03,0.03389843,buy,2025-07-31T13:19:52.634760Z,856435946,0.00000076,118263.73,118263.73
ticker,109354032452,BTC-USD,118268.03,117677.7,4577.35544899,115728.49,118920,190975.96939459,118268.02,1.32480313,118268.03,0.03382600,buy,2025-07-31T13:19:52.634760Z,856435947,0.00007243,118263.73,118263.73
ticker,109354032454,BTC-USD,118268.03,117677.7,4577.38927499,115728.49,118920,190976.00322059,118268.02,1.32480313,118272.91,0.00499988,buy,2025-07-31T13:19:52.634760Z,856435948,0.033826,118263.73,118263.73
ticker,109354032591,BTC-USD,118272.9,117677.7,4577.39164009,115728.49,118920,190976.00558569,118272.90,0.33082797,118272.91,0.00499988,sell,2025-07-31T13:19:52.749158Z,856435949,0.0023651,118263.94,118263.93
ticker,109354033235,BTC-USD,118272.91,117677.7,4577.39663997,115728.49,118920,190976.01058557,118272.90,0.50306416,118272.91,0.00477191,buy,2025-07-31T13:19:53.655470Z,856435950,0.00499988,118265.42,118265.42
ticker,109354033237,BTC-USD,118272.91,117677.7,4577.39712882,115728.49,118920,190976.01107442,118272.90,0.50306416,118272.91,0.00428306,buy,2025-07-31T13:19:53.655470Z,856435951,0.00048885,118265.42,118265.42
ticker,109354033249,BTC-USD,118272.91,117677.7,4577.40141188,115728.49,118920,190976.01535748,118272.90,0.50306416,118274.38,0.00001000,buy,2025-07-31T13:19:53.658871Z,856435952,0.00428306,118265.43,118265.43
ticker,109354033251,BTC-USD,118274.38,117677.7,4577.40142188,115728.49,118920,190976.01536748,118272.90,0.50306416,118274.39,0.33892844,buy,2025-07-31T13:19:53.658871Z,856435953,0.00001,118265.43,118265.43
ticker,109354033253,BTC-USD,118274.39,117677.7,4577.50257603,115728.49,118920,190976.11652163,118272.90,0.50306416,118274.39,0.23777429,buy,2025-07-31T13:19:53.658871Z,856435954,0.10115415,118265.43,118265.43
ticker,109354033264,BTC-USD,118274.39,117677.7,4577.55792016,115728.49,118920,190976.17186576,118272.90,0.50306416,118274.39,0.18243016,buy,2025-07-31T13:19:53.662022Z,856435955,0.05534413,118265.43,118265.43
ticker,109354033348,BTC-USD,118274.39,117677.7,4577.60183923,115728.49,118920,190976.21578483,118274.38,1.69871965,118274.39,0.13851109,buy,2025-07-31T13:19:53.669253Z,856435956,0.04391907,118265.45,118265.45
ticker,109354033375,BTC-USD,118274.39,117677.7,4577.65185012,115728.49,118920,190976.26579572,118274.38,1.74943685,118274.39,0.08850020,buy,2025-07-31T13:19:53.672586Z,856435957,0.05001089,118265.45,118265.45
ticker,109354033405,BTC-USD,118274.39,117677.7,4577.65477794,115728.49,118920,190976.26872354,118274.38,1.70734953,118274.39,0.08557238,buy,2025-07-31T13:19:53.677132Z,856435958,0.00292782,118265.46,118265.46
ticker,109354033416,BTC-USD,118274.39,117677.7,4577.65494686,115728.49,118920,190976.26889246,118274.38,1.70734953,118274.39,0.08540346,buy,2025-07-31T13:19:53.680852Z,856435959,0.00016892,118265.47,118265.47
ticker,109354033419,BTC-USD,118274.39,117677.7,4577.66319463,115728.49,118920,190976.27714023,118274.38,1.70734953,118274.39,0.07715569,buy,2025-07-31T13:19:53.681033Z,856435960,0.00824777,118265.47,118265.47
ticker,109354033427,BTC-USD,118274.39,117677.7,4577.67066092,115728.49,118920,190976.28460652,118274.38,1.70734953,118274.39,0.06968940,buy,2025-07-31T13:19:53.685095Z,856435961,0.00746629,118265.48,118265.47
ticker,109354033442,BTC-USD,118274.39,117677.7,4577.67108092,115728.49,118920,190976.28502652,118274.38,1.74961182,118274.39,0.06926940,buy,2025-07-31T13:19:53.686499Z,856435962,0.00042,118265.48,118265.48
ticker,109354033446,BTC-USD,118274.39,117677.7,4577.69871682,115728.49,118920,190976.31266242,118274.38,1.74961182,118274.39,0.04163350,buy,2025-07-31T13:19:53.689237Z,856435963,0.0276359,118265.48,118265.48
ticker,109354033464,BTC-USD,118274.39,117677.7,4577.73190082,115728.49,118920,190976.34584642,118274.38,1.74961182,118274.39,0.00844950,buy,2025-07-31T13:19:53.694890Z,856435964,0.033184,118265.49,118265.49
ticker,109354033466,BTC-USD,118274.39,117677.7,4577.74035032,115728.49,118920,190976.35429592,118274.38,1.74961182,118277.60,0.02220955,buy,2025-07-31T13:19:53.694890Z,856435965,0.0084495,118265.49,118265.49
ticker,109354033668,BTC-USD,118277.6,117677.7,4577.74256408,115728.49,118920,190976.35650968,118277.59,1.66872573,118277.60,0.01999579,buy,2025-07-31T13:19:53.768480Z,856435966,0.00221376,118265.67,118265.67
ticker,109354033670,BTC-USD,118277.6,117677.7,4577.74756404,115728.49,118920,190976.36150964,118277.59,1.66872573,118277.60,0.01499583,buy,2025-07-31T13:19:53.768480Z,856435967,0.00499996,118265.67,118265.67
ticker,109354033672,BTC-USD,118277.6,117677.7,4577.75255991,115728.49,118920,190976.36650551,118277.59,1.66872573,118277.60,0.00999996,buy,2025-07-31T13:19:53.768480Z,856435968,0.00499587,118265.67,118265.67
ticker,109354033674,BTC-USD,118277.6,117677.7,4577.75755989,115728.49,118920,190976.37150549,118277.59,1.66872573,118277.60,0.00499998,buy,2025-07-31T13:19:53.768480Z,856435969,0.00499998,118265.67,118265.67
ticker,109354033676,BTC-USD,118277.6,117677.7,4577.76255987,115728.49,118920,190976.37650547,118277.59,1.66872573,118277.64,0.27600000,buy,2025-07-31T13:19:53.768480Z,856435970,0.00499998,118265.67,118265.67
ticker,109354033678,BTC-USD,118277.64,117677.7,4578.01635032,115728.49,118920,190976.63029592,118277.59,1.66872573,118277.64,0.02220955,buy,2025-07-31T13:19:53.768480Z,856435971,0.25379045,118265.67,118265.67
ticker,109354033696,BTC-USD,118277.64,117677.7,4578.03855987,115728.49,118920,190976.65250547,118277.60,0.02217000,118279.07,0.31500000,buy,2025-07-31T13:19:53.771517Z,856435972,0.02220955,118265.68,118265.68
ticker,109354033698,BTC-USD,118279.07,117677.7,4578.05149737,115728.49,118920,190976.66544297,118277.60,0.02217000,118279.07,0.30206250,buy,2025-07-31T13:19:53.771517Z,856435973,0.0129375,118265.68,118265.68
ticker,109354033712,BTC-USD,118279.07,117677.7,4578.18962737,115728.49,118920,190976.80357297,118277.60,0.03740329,118279.07,0.16393250,buy,2025-07-31T13:19:53.772627Z,856435974,0.13813,118265.68,118265.68
ticker,109354033761,BTC-USD,118279.07,117677.7,4578.25088454,115728.49,118920,190976.86483014,118279.06,0.29854233,118279.07,0.10267533,buy,2025-07-31T13:19:53.776413Z,856435975,0.06125717,118265.69,118265.69
ticker,109354033947,BTC-USD,118279.07,117677.7,4578.27723113,115728.49,118920,190976.89117673,118279.06,1.92306401,118279.07,0.07632874,buy,2025-07-31T13:19:53.826173Z,856435976,0.02634659,118265.82,118265.82
ticker,109354033956,BTC-USD,118279.07,117677.7,4578.28421385,115728.49,118920,190976.89815945,118279.06,1.92306401,118279.07,0.06934602,buy,2025-07-31T13:19:53.833513Z,856435977,0.00698272,118265.84,118265.84
ticker,109354033960,BTC-USD,118279.07,117677.7,4578.29633461,115728.49,118920,190976.91028021,118279.06,1.92306401,118279.07,0.05722526,buy,2025-07-31T13:19:53.835143Z,856435978,0.01212076,118265.85,118265.84
ticker,109354034001,BTC-USD,118279.07,117677.7,4578.30991249,115728.49,118920,190976.92385809,118279.06,1.92306401,118279.07,0.04364738,buy,2025-07-31T13:19:53.848405Z,856435979,0.01357788,118265.88,118265.88
ticker,109354034015,BTC-USD,118279.07,117677.7,4578.35355987,115728.49,118920,190976.96750547,118279.06,1.92306401,118282.11,0.00499763,buy,2025-07-31T13:19:53.853994Z,856435980,0.04364738,118265.90,118265.90
ticker,109354034116,BTC-USD,118282.11,117677.7,4578.35397987,115728.49,118920,190976.96792547,118282.10,1.55011599,118282.11,0.00457763,buy,2025-07-31T13:19:53.873493Z,856435981,0.00042,118265.96,118265.96
ticker,109354034172,BTC-USD,118282.11,117677.7,4578.35855750,115728.49,118920,190976.97250310,118282.10,1.63490758,118282.11,0.00012915,buy,2025-07-31T13:19:53.891508Z,856435982,0.00457763,118266.02,118266.02
ticker,109354034174,BTC-USD,118282.11,117677.7,4578.35866987,115728.49,118920,190976.97261547,118282.10,1.63490758,118282.11,0.00001678,buy,2025-07-31T13:19:53.891508Z,856435983,0.00011237,118266.02,118266.02
ticker,109354034302,BTC-USD,118282.11,117677.7,4578.35868665,115728.49,118920,190976.97263225,118282.10,1.63494601,118285.37,0.00001000,buy,2025-07-31T13:19:53.966484Z,856435984,0.00001678,118266.26,118266.28
ticker,109354034464,BTC-USD,118285.37,117677.7,4578.35869665,115728.49,118920,190976.97264225,118285.36,1.66723888,118292.10,0.00499931,buy,2025-07-31T13:19:53.995327Z,856435985,0.00001,118266.37,118266.41
ticker,109354035457,BTC-USD,118292.1,117677.7,4578.36335776,115728.49,118920,190976.97730336,118292.09,0.39010647,118292.10,0.05591615,buy,2025-07-31T13:19:54.804342Z,856435986,0.00466111,118270.21,118270.25
ticker,109354035459,BTC-USD,118292.1,117677.7,4578.36369596,115728.49,118920,190976.97764156,118292.09,0.39010647,118292.10,0.05557795,buy,2025-07-31T13:19:54.804342Z,856435987,0.0003382,118270.21,118270.25
ticker,109354035461,BTC-USD,118292.1,117677.7,4578.41927104,115728.49,118920,190977.03321664,118292.09,0.39010647,118292.10,0.00000287,buy,2025-07-31T13:19:54.804342Z,856435988,0.05557508,118270.21,118270.25
ticker,109354035463,BTC-USD,118292.1,117677.7,4578.41927391,115728.49,118920,190977.03321951,118292.09,0.39010647,118292.62,0.27591546,buy,2025-07-31T13:19:54.804342Z,856435989,0.00000287,118270.21,118270.25
ticker,109354035465,BTC-USD,118292.62,117677.7,4578.45743086,115728.49,118920,190977.07137646,118292.09,0.39010647,118292.62,0.23775851,buy,2025-07-31T13:19:54.804342Z,856435990,0.03815695,118270.21,118270.25
ticker,109354035510,BTC-USD,118292.62,117677.7,4578.50553788,115728.49,118920,190977.11948348,118292.61,0.00003912,118292.62,0.18965149,buy,2025-07-31T13:19:54.812536Z,856435991,0.04810702,118270.25,118270.28
ticker,109354035560,BTC-USD,118292.62,117677.7,4578.50759015,115728.49,118920,190977.12153575,118292.61,0.21429516,118292.62,0.18759922,buy,2025-07-31T13:19:54.820822Z,856435992,0.00205227,118270.28,118270.32
ticker,109354035605,BTC-USD,118292.62,117677.7,4578.51882386,115728.49,118920,190977.13276946,118292.61,0.51182290,118292.62,0.17636551,buy,2025-07-31T13:19:54.834757Z,856435993,0.01123371,118270.35,118270.38
ticker,109354035624,BTC-USD,118292.62,117677.7,4578.52158743,115728.49,118920,190977.13553303,118292.61,0.51182290,118292.62,0.17360194,buy,2025-07-31T13:19:54.837819Z,856435994,0.00276357,118270.36,118270.40
ticker,109354035643,BTC-USD,118292.62,117677.7,4578.56483940,115728.49,118920,190977.17878500,118292.61,0.51182290,118292.62,0.13034997,buy,2025-07-31T13:19:54.841727Z,856435995,0.04325197,118270.38,118270.41
ticker,109354035653,BTC-USD,118292.62,117677.7,4578.62359209,115728.49,118920,190977.23753769,118292.61,0.51182290,118292.62,0.07159728,buy,2025-07-31T13:19:54.845789Z,856435996,0.05875269,118270.40,118270.43
ticker,109354035667,BTC-USD,118292.62,117677.7,4578.63221770,115728.49,118920,190977.24616330,118292.61,0.51182290,118292.62,0.06297167,buy,2025-07-31T13:19:54.849721Z,856435997,0.00862561,118270.41,118270.45
ticker,109354035674,BTC-USD,118292.62,117677.7,4578.67246308,115728.49,118920,190977.28640868,118292.61,0.51182290,118292.62,0.02272629,buy,2025-07-31T13:19:54.853131Z,856435998,0.04024538,118270.43,118270.46
ticker,109354035686,BTC-USD,118292.62,117677.7,4578.67536162,115728.49,118920,190977.28930722,118292.61,0.51182290,118292.62,0.01982775,buy,2025-07-31T13:19:54.857238Z,856435999,0.00289854,118270.45,118270.48
ticker,109354035696,BTC-USD,118292.62,117677.7,4578.69518937,115728.49,118920,190977.30913497,118292.61,0.51182290,118292.63,0.12371052,buy,2025-07-31T13:19:54.860890Z,856436000,0.01982775,118270.46,118270.50
ticker,109354035698,BTC-USD,118292.63,117677.7,4578.71380143,115728.49,118920,190977.32774703,118292.61,0.51182290,118292.63,0.10509846,buy,2025-07-31T13:19:54.860890Z,856436001,0.01861206,118270.46,118270.50
ticker,109354035721,BTC-USD,118292.63,117677.7,4578.74358813,115728.49,118920,190977.35753373,118292.62,0.32270217,118292.63,0.07531176,buy,2025-07-31T13:19:54.865191Z,856436002,0.0297867,118270.48,118270.52
ticker,109354035747,BTC-USD,118292.63,117677.7,4578.75473189,115728.49,118920,190977.36867749,118292.62,0.49336986,118292.63,0.06416800,buy,2025-07-31T13:19:54.869404Z,856436003,0.01114376,118270.50,118270.54
ticker,109354035771,BTC-USD,118292.63,117677.7,4578.79939129,115728.49,118920,190977.41333689,118292.62,0.53562274,118292.63,0.01950860,buy,2025-07-31T13:19:54.889996Z,856436004,0.0446594,118270.59,118270.63
ticker,109354035774,BTC-USD,118292.63,117677.7,4578.79981129,115728.49,118920,190977.41375689,118292.62,0.53562274,118292.63,0.01908860,buy,2025-07-31T13:19:54.890478Z,856436005,0.00042,118270.59,118270.63
ticker,109354035785,BTC-USD,118292.63,117677.7,4578.81889989,115728.49,118920,190977.43284549,118292.62,0.53562274,118292.84,0.00011091,buy,2025-07-31T13:19:54.894054Z,856436006,0.0190886,118270.61,118270.65
ticker,109354035787,BTC-USD,118292.84,117677.7,4578.81901080,115728.49,118920,190977.43295640,118292.62,0.53562274,118295.88,0.00499992,buy,2025-07-31T13:19:54.894054Z,856436007,0.00011091,118270.61,118270.65
ticker,109354036258,BTC-USD,118295.87,117677.7,4578.81932599,115728.49,118920,190977.43327159,118295.87,1.41397448,118295.88,0.03881892,sell,2025-07-31T13:19:55.199115Z,856436008,0.00031519,118272.10,118272.14
ticker,109354036408,BTC-USD,118295.88,117677.7,4578.82116321,115728.49,118920,190977.43510881,118295.87,1.45192562,118295.88,0.03698170,buy,2025-07-31T13:19:55.378512Z,856436009,0.00183722,118272.94,118272.98
ticker,109354036413,BTC-USD,118295.88,117677.7,4578.82133213,115728.49,118920,190977.43527773,118295.87,1.45192562,118295.88,0.03681278,buy,2025-07-31T13:19:55.379637Z,856436010,0.00016892,118272.95,118272.98
ticker,109354036420,BTC-USD,118295.88,117677.7,4578.82432591,115728.49,118920,190977.43827151,118295.87,1.45192562,118295.88,0.03381900,buy,2025-07-31T13:19:55.383674Z,856436011,0.00299378,118272.97,118273.00
ticker,109354036422,BTC-USD,118295.88,117677.7,4578.85648661,115728.49,118920,190977.47043221,118295.87,1.45192562,118295.88,0.00165830,buy,2025-07-31T13:19:55.383674Z,856436012,0.0321607,118272.97,118273.00
ticker,109354036432,BTC-USD,118296.36,117677.7,4578.85649661,115728.49,118920,190977.47044221,118295.87,1.45192562,118299.73,0.19148990,buy,2025-07-31T13:19:55.388000Z,856436013,0.00001,118272.99,118273.02
ticker,109354036667,BTC-USD,118299.72,117677.7,4578.91358339,115728.49,118920,190977.52752899,118299.72,1.45642878,118299.73,0.19148990,sell,2025-07-31T13:19:55.465845Z,856436014,0.05708678,118273.40,118273.43
ticker,109354037145,BTC-USD,118299.73,117677.7,4579.10507329,115728.49,118920,190977.71901889,118299.72,0.25099151,118299.73,0.00139129,buy,2025-07-31T13:19:55.836732Z,856436015,0.1914899,118275.28,118275.31
ticker,109354037147,BTC-USD,118299.73,117677.7,4579.10646458,115728.49,118920,190977.72041018,118299.72,0.25099151,118300.00,0.00339987,buy,2025-07-31T13:19:55.836732Z,856436016,0.00139129,118275.28,118275.31
ticker,109354037149,BTC-USD,118300,117677.7,4579.10671787,115728.49,118920,190977.72066347,118299.72,0.25099151,118300.00,0.00314658,buy,2025-07-31T13:19:55.836732Z,856436017,0.00025329,118275.28,118275.31
ticker,109354037151,BTC-USD,118300,117677.7,4579.10934289,115728.49,118920,190977.72328849,118299.72,0.25099151,118300.00,0.00052156,buy,2025-07-31T13:19:55.836732Z,856436018,0.00262502,118275.28,118275.31
ticker,109354037153,BTC-USD,118300,117677.7,4579.10986445,115728.49,118920,190977.72381005,118299.72,0.25099151,118306.36,0.19143921,buy,2025-07-31T13:19:55.836732Z,856436019,0.00052156,118275.28,118275.31
ticker,109354037155,BTC-USD,118306.36,117677.7,4579.13307174,115728.49,118920,190977.74701734,118299.72,0.25099151,118306.36,0.16823192,buy,2025-07-31T13:19:55.836732Z,856436020,0.02320729,118275.28,118275.31
ticker,109354037394,BTC-USD,118306.36,117677.7,4579.13348261,115728.49,118920,190977.74742821,118306.35,0.14573861,118306.36,0.16962197,buy,2025-07-31T13:19:55.939395Z,856436021,0.00041087,118275.91,118275.94
ticker,109354037478,BTC-USD,118306.35,117677.7,4579.14448261,115728.49,118920,190977.75842821,118306.35,0.17703012,118306.36,0.16962197,sell,2025-07-31T13:19:55.993154Z,856436022,0.011,118276.24,118276.27
ticker,109354037511,BTC-USD,118306.35,117677.7,4579.15948261,115728.49,118920,190977.77342821,118306.35,0.32403012,118306.36,0.16962197,sell,2025-07-31T13:19:56.020139Z,856436023,0.015,118276.40,118276.43
ticker,109354037532,BTC-USD,118306.35,117677.7,4579.16248261,115728.49,118920,190977.77642821,118306.35,0.48891940,118306.36,0.16962197,sell,2025-07-31T13:19:56.048462Z,856436024,0.003,118276.57,118276.60
